學年度,學期,課程大類,標籤描述,課程名稱,科系,學院,學分,教師姓名,星期,起始節次,地點,飽和度,中籤率,全英,Cluster,教學大綱連結
114,1,系所,📝 一般選修,個別化教育計畫之規劃與實施,特殊教育學系,教育學院,2.0,詹孟琦,2,8,12303,0.6,1.7,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12034_1EDSE0179220.pdf
114,1,系所,📝 一般選修,學習功能輕微缺損學生教材教法,特殊教育學系,教育學院,2.0,洪雅惠,2,6,12303,0.46,2.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12033_1EDSE0184120.pdf
114,1,系所,🔥 熱門選修,素養導向課程設計與教學,特殊教育學系,教育學院,2.0,洪雅惠,1,3,12303,0.46,1.217391304,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12032_1EDSE0185720.pdf
114,1,系所,🔥 熱門選修,輕度認知障礙學生之課程設計,特殊教育學系,教育學院,2.0,洪雅惠,5,5,12303,0.9,1.155555556,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12031_1EDSE0189420.pdf
114,1,系所,🔥 熱門選修,資賦優異學生教材教法(二),特殊教育學系,教育學院,2.0,張靖卿,5,3,12302,0.2,1.6,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12030_1EDSE0014920.pdf
114,1,系所,🔥 熱門選修,資賦優異學生教材教法(一),特殊教育學系,教育學院,2.0,張靖卿,5,1,12302,0.24,1.333333333,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12029_1EDSE0014820.pdf
114,1,系所,🔥 熱門選修,輔助科技應用,特殊教育學系,教育學院,2.0,鄧佳宜,4,5,12302,0.36,1.111111111,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12028_1EDSE0177720.pdf
114,1,系所,🔥 熱門選修,定向行動,特殊教育學系,教育學院,2.0,陳慧芬,4,3,12302,0.6,1.033333333,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12027_1EDSE0164720.pdf
114,1,系所,📝 一般選修,情緒行為問題之正向行為支持實務,特殊教育學系,教育學院,2.0,林翠英,4,7,12302,0.48,1.166666667,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12026_1EDSE0187720.pdf
114,1,系所,🔥 熱門選修,融合教育理論與通用設計,特殊教育學系,教育學院,2.0,張家瑞,3,3,12302,0.48,1.041666667,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12025_1EDSE0187520.pdf
114,1,系所,🔥 熱門選修,集中式特教班班級經營,特殊教育學系,教育學院,2.0,詹孟琦,3,1,12210視聽教室,1.04,1.115384615,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12024_1EDSE0184520.pdf
114,1,系所,📝 一般選修,個別化教育計畫之規劃與實施,特殊教育學系,教育學院,2.0,詹孟琦,2,6,12302,0.56,1.071428571,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12023_1EDSE0179220.pdf
114,1,系所,🔥 熱門選修,視覺障礙學生教材教法,特殊教育學系,教育學院,2.0,張家瑞,2,3,12303,0.86,1.069767442,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12022_1EDSE0186020.pdf
114,1,系所,🔥 熱門選修,學習功能輕微缺損學生教材教法,特殊教育學系,教育學院,2.0,洪雅惠,2,1,12302,0.52,1.5,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12021_1EDSE0184120.pdf
114,1,系所,🔥 熱門選修,素養導向課程設計與教學,特殊教育學系,教育學院,2.0,洪雅惠,1,5,12302,0.58,1.379310345,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12020_1EDSE0185720.pdf
114,1,系所,🔥 熱門選修,社會技巧,特殊教育學系,教育學院,2.0,田凱倩,1,3,12302,0.6,1.366666667,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12019_1EDSE0179820.pdf
114,1,系所,🔒 系上必修 (預代),情緒行為障礙,特殊教育學系,教育學院,2.0,田凱倩,3,5,12403,0.02,52.0,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12018_1EDSE0165020.pdf
114,1,系所,📝 一般選修,手語,特殊教育學系,教育學院,3.0,楊雅惠,2,7,12403,0.74,1.297297297,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12017_1EDSE0187230.pdf
114,1,系所,🔒 系上必修 (預代),心理與教育統計,特殊教育學系,教育學院,2.0,郭國禎,2,5,電三教室,0.02,47.0,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12016_1EDSE0006920.pdf
114,1,系所,🔒 系上必修 (預代),特殊教育課程理念與規劃,特殊教育學系,教育學院,2.0,田凱倩,2,3,12403,0.02,46.0,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12015_1EDSE0179120.pdf
114,1,系所,📝 一般選修,資賦優異教育概論,特殊教育學系,教育學院,2.0,張靖卿,1,7,12403,0.44,1.409090909,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12014_1EDSE0167720.pdf
114,1,系所,🔒 系上必修 (預代),生活管理,特殊教育學系,教育學院,2.0,林千惠,1,3,12210視聽教室,0.02,55.0,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12013_1EDSE0177220.pdf
114,1,系所,🔥 熱門選修,視覺障礙,特殊教育學系,教育學院,2.0,張家瑞,3,1,12401,0.62,1.258064516,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12012_1EDSE0017720.pdf
114,1,系所,🔥 熱門選修,創造力教育,特殊教育學系,教育學院,2.0,陳宥妤,2,5,12401,0.6,1.1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12011_1EDSE0019320.pdf
114,1,系所,📝 一般選修,聽覺障礙,特殊教育學系,教育學院,2.0,楊雅惠,1,7,12401,0.62,1.290322581,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12010_1EDSE0019920.pdf
114,1,系所,📝 一般選修,特殊教育導論,特殊教育學系,教育學院,3.0,張家瑞,2,7,12401,0.7,1.028571429,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12009_1EDSE0018430.pdf
114,1,系所,🎓 專題/論文,論文,特殊教育學系,教育學院,0.0,論文,0,0,,0.0,1.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12008_1EDSEE171000.pdf
114,1,系所,📝 一般選修,輔助科技之應用,特殊教育學系,教育學院,3.0,黃宜君,2,10,12301,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12006_1EDSEE193630.pdf
114,1,系所,📝 一般選修,適應行為評量與教學專題研究,特殊教育學系,教育學院,2.0,林翠英,1,10,12301,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12005_1EDSEE173720.pdf
114,1,系所,📝 一般選修,智能障礙者之學習輔導,特殊教育學系,教育學院,3.0,林千惠,2,10,12302,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12004_1EDSEE182330.pdf
114,1,系所,📝 一般選修,教育與心理評量,特殊教育學系,教育學院,3.0,吳訓生,1,10,12302,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12003_1EDSEE176030.pdf
114,1,系所,🔥 熱門選修,人工智慧及其應用,特殊教育學系,教育學院,2.0,陳怡慧,4,3,電一教室,0.0,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12001_0CCGE0181420.pdf
114,1,系所,🎓 專題/論文,論文指導,心理健康與諮詢夜碩三,,4.0,論文,0,0,,0.0,1.0,0,1,
114,1,系所,🎓 專題/論文,論文,輔導與諮商學系,教育學院,0.0,論文,0,0,,0.0,1.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/110B1_1EDGCA061500.pdf
114,1,系所,🎓 專題/論文,論文指導(一),輔導與諮商學系,教育學院,3.0,論文,0,0,,0.55,1.636363636,0,1,
114,1,系所,🎓 專題/論文,論文,心理健康與諮詢夜碩二,,0.0,論文,0,0,,0.0,1.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/110A4_1EDGCE145500.pdf
114,1,系所,📝 一般選修,性別關係與教育研究,心理健康與諮詢夜碩二,,2.0,趙淑珠,4,10,碩士班教室一,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/110A3_1EDGCE145720.pdf
114,1,系所,📝 一般選修,成癮行為研究,心理健康與諮詢夜碩二,,2.0,葉怡伶,3,10,碩士班教室一,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/110A1_1EDGCE145820.pdf
114,1,系所,📝 一般選修,質性研究與計畫寫作,心理健康與諮詢夜碩二,,2.0,林淑華,3,10,11201,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11099_1EDGCE162820.pdf
114,1,系所,📝 一般選修,團體輔導研究,心理健康與諮詢夜碩二,,2.0,陳尚綾,2,10,團體諮商室,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11098_1EDGCE145320.pdf
114,1,系所,📝 一般選修,會談技巧,心理健康與諮詢夜碩二,,2.0,鄧志平,2,10,碩士班教室一,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11097_1EDGCE145220.pdf
114,1,系所,🔥 熱門選修,情緒管理與壓力調適研究,心理健康與諮詢夜碩二,,2.0,鄭鈴諭,6,1,11103,0.0,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11096_1EDGCE167220.pdf
114,1,系所,📝 一般選修,心理評量研究與應用,心理健康與諮詢夜碩二,,2.0,黃景逸,4,10,測驗實務教室,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11095_1EDGCE162620.pdf
114,1,系所,📝 一般選修,正念與存在藝術治療研究,心理健康與諮詢夜碩二,,2.0,吳明富,3,10,B1多功能教室,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11094_1EDGCE162320.pdf
114,1,系所,📝 一般選修,婚姻與家庭諮商研究,心理健康與諮詢夜碩二,,2.0,程婉若,3,10,11202,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11093_1EDGCE143520.pdf
114,1,系所,📝 一般選修,會談技巧,心理健康與諮詢夜碩二,,2.0,鄧志平,2,10,碩士班教室一,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11092_1EDGCE145220.pdf
114,1,系所,📝 一般選修,團體輔導研究,心理健康與諮詢夜碩二,,2.0,陳尚綾,2,10,團體諮商室,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11091_1EDGCE145320.pdf
114,1,系所,📝 一般選修,諮商理論研究,心理健康與諮詢夜碩一,,2.0,羅家玲,4,10,團體諮商室,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11090_1EDGCE144820.pdf
114,1,系所,📝 一般選修,心理諮詢研究,心理健康與諮詢夜碩一,,2.0,梁翠梅,4,10,11201,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11089_1EDGCE167020.pdf
114,1,系所,📝 一般選修,研究方法與計畫寫作,心理健康與諮詢夜碩一,,2.0,林清文程婉若,2,10,11202,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11088_1EDGCE162720.pdf
114,1,系所,📝 一般選修,員工協助方案研究,心理健康與諮詢夜碩一,,2.0,鍾燕宜,1,10,碩士班教室一,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11087_1EDGCE142820.pdf
114,1,系所,📝 一般選修,研究方法與計畫寫作,心理健康與諮詢夜碩一,,2.0,王翊涵,2,10,11202,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11086_1EDGCE162720.pdf
114,1,系所,📝 一般選修,員工協助方案研究,心理健康與諮詢夜碩一,,2.0,鍾燕宜,1,12,碩士班教室一,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11085_1EDGCE142820.pdf
114,1,系所,📝 一般選修,諮商理論研究,心理健康與諮詢夜碩一,,2.0,林淑君,1,10,11202,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11084_1EDGCE144820.pdf
114,1,系所,🎓 專題/論文,質性研究,輔導與諮商學系,教育學院,3.0,趙淑珠,2,2,博士班教室二,0.1,5.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11083_1EDGC3163330.pdf
114,1,系所,📝 一般選修,表創性藝術治療倫理與督導,輔導與諮商學系,教育學院,3.0,吳明富,4,6,博士班教室二,0.1,2.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11082_1EDGC2163430.pdf
114,1,系所,🔥 熱門選修,多元文化諮商研究,輔導與諮商學系,教育學院,3.0,王翊涵,3,2,博士班教室二,0.1,4.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11079_1EDGC3112630.pdf
114,1,系所,🔥 熱門選修,榮格心理治療專題研究,輔導與諮商學系,教育學院,3.0,陳雪均,3,2,測驗實務教室,0.55,0.909090909,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11078_1EDGC3155830.pdf
114,1,系所,🎓 專題/論文,結構方程模式專題研究,輔導與諮商學系,教育學院,3.0,林清文,2,2,博士班教室一,0.05,8.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11077_1EDGC3112730.pdf
114,1,系所,🔥 熱門選修,表創性藝術治療評估與處遇,輔導與諮商學系,教育學院,3.0,吳明富,4,2,B1多功能教室,0.35,2.714285714,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11076_1EDGC3167630.pdf
114,1,系所,📝 一般選修,性別暴力防治專題研究,輔導與諮商學系,教育學院,3.0,葉怡伶,4,6,博士班教室一,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11075_1EDGC3159330.pdf
114,1,系所,📝 一般選修,生涯輔導與諮商研究,輔導與諮商學系,教育學院,3.0,鄧志平,2,6,博士班教室二,0.65,1.769230769,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11074_1EDGC3113030.pdf
114,1,系所,🎓 專題/論文,團體藝術治療研究,輔導與諮商學系,教育學院,3.0,吳明富,2,2,B1多功能教室,0.7,1.785714286,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11073_1EDGC3167830.pdf
114,1,系所,🎓 專題/論文,論文,輔導與諮商學系,教育學院,0.0,論文,0,0,,0.3,1.833333333,0,1,
114,1,系所,🔥 熱門選修,駐地實習A,輔導與諮商學系,教育學院,3.0,林淑君,5,3,碩士班教室一,0.65,0.923076923,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11070_1EDGC2152030.pdf
114,1,系所,🎓 專題/論文,論文,輔導與諮商學系,教育學院,0.0,論文,0,0,,0.15,3.0,0,1,
114,1,系所,📝 一般選修,駐地實習A甲組,輔導與諮商學系,教育學院,3.0,賀孝銘,5,6,博士班教室二,0.6,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11068_1EDGC2080730.pdf
114,1,系所,🔥 熱門選修,駐地實習A乙組,輔導與諮商學系,教育學院,3.0,羅家玲,5,3,團諮室1,0.6,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11067_1EDGC2080830.pdf
114,1,系所,📝 一般選修,駐地實習A丙組,輔導與諮商學系,教育學院,3.0,賀孝銘,1,6,博士班教室二,0.55,1.090909091,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11066_1EDGC2148630.pdf
114,1,系所,🎓 專題/論文,論文指導(二),輔導與諮商學系,教育學院,3.0,論文,0,0,,0.35,1.571428571,0,1,
114,1,系所,🔥 熱門選修,結構學派家族治療,輔導與諮商學系,教育學院,3.0,董智慧,3,2,碩士班教室一,0.05,8.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11064_1EDGC2165230.pdf
114,1,系所,📝 一般選修,伴侶諮商研究,輔導與諮商學系,教育學院,3.0,趙淑珠陳姝蓉鄧志平,3,6,碩士班教室一 03 碩士班教室一,0.55,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11063_1EDGC2164730.pdf
114,1,系所,📝 一般選修,伴侶諮商研究,輔導與諮商學系,教育學院,3.0,趙淑珠陳姝蓉鄧志平,3,6,碩士班教室一 03 碩士班教室一,0.55,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11063_1EDGC2164730.pdf
114,1,系所,📝 一般選修,性諮商研究,輔導與諮商學系,教育學院,3.0,程婉若,1,6,碩士班教室一,0.25,2.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11062_1EDGC2165430.pdf
114,1,系所,🔥 熱門選修,諮商實務,輔導與諮商學系,教育學院,3.0,陳雪均,4,2,博士班教室二,0.0,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11061_1EDGC2155330.pdf
114,1,系所,🎓 專題/論文,心理評量研究,輔導與諮商學系,教育學院,3.0,張泰銓陳繼成,1,2,測驗實務教室,0.55,1.636363636,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11060_1EDGC2149130.pdf
114,1,系所,📝 一般選修,諮商實習(B),輔導與諮商學系,教育學院,3.0,陳尚綾,4,7,碩士班教室一,0.35,2.142857143,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11059_1EDGC2113530.pdf
114,1,系所,🔥 熱門選修,諮商倫理與法規研究,輔導與諮商學系,教育學院,3.0,韓楷檉,4,2,碩士班教室一,0.8,0.9,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11058_1EDGC2147530.pdf
114,1,系所,📝 一般選修,心理評量研究,輔導與諮商學系,教育學院,3.0,張泰銓陳繼成,1,5,測驗實務教室,1.166666667,0.857142857,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11057_1EDGC2064630.pdf
114,1,系所,🎓 專題/論文,諮商實習(A),輔導與諮商學系,教育學院,3.0,陳尚綾,1,2,碩士班教室一,1.2,0.625,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11056_1EDGC2113430.pdf
114,1,系所,📝 一般選修,研究方法,輔導與諮商學系,教育學院,3.0,劉淑慧,4,6,214視聽教室,0.727272727,1.375,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11055_1EDGC2064330.pdf
114,1,系所,🔥 熱門選修,伴侶、婚姻與家庭研究,輔導與諮商學系,教育學院,3.0,趙淑珠,3,2,11201,1.1,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11054_1EDGC2153130.pdf
114,1,系所,🎓 專題/論文,諮商理論研究,輔導與諮商學系,教育學院,3.0,林淑華,2,2,碩士班教室一,0.9,1.111111111,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11053_1EDGC2154030.pdf
114,1,系所,🔥 熱門選修,研究方法,輔導與諮商學系,教育學院,3.0,劉淑慧,4,2,214視聽教室,1.318181818,0.75862069,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11052_1EDGC2064330.pdf
114,1,系所,🔥 熱門選修,學術定向與專業成長,輔導與諮商學系,教育學院,1.0,張泰銓,3,5,借明德館演講廳,0.955555556,0.976744186,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11051_1EDGC3134110.pdf
114,1,系所,📝 一般選修,諮商理論研究,輔導與諮商學系,教育學院,3.0,林淑君,1,6,214視聽教室,1.125,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11050_1EDGC2132330.pdf
114,1,系所,🎓 專題/論文,論文,輔導與諮商學系,教育學院,0.0,論文,0,0,,0.35,1.428571429,0,1,
114,1,系所,🎓 專題/論文,論文指導(一),輔導與諮商學系,教育學院,3.0,論文,0,0,,0.1,3.0,0,1,
114,1,系所,📝 一般選修,進階諮商實務,輔導與諮商學系,教育學院,3.0,謝麗紅,2,6,博士班教室一,0.35,0.857142857,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11047_1EDGC1060030.pdf
114,1,系所,📝 一般選修,諮商與督導實作(一),輔導與諮商學系,教育學院,3.0,鄧志平,1,6,博士班教室一,0.3,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11046_1EDGC1163130.pdf
114,1,系所,🔥 熱門選修,諮商理論專題研究,輔導與諮商學系,教育學院,3.0,羅家玲,3,2,博士班教室一,0.1,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11045_1EDGC1054530.pdf
114,1,系所,📝 一般選修,研究方法專題研究,輔導與諮商學系,教育學院,3.0,劉淑慧,3,6,博士班教室一,0.05,3.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11044_1EDGC1147630.pdf
114,1,系所,📝 一般選修,社會工作實習(一),輔導與諮商學系,教育學院,3.0,王翊涵林武雄白倩如,5,7,11202,0.28,0.714285714,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11043_1EDGC0156330.pdf
114,1,系所,🔥 熱門選修,個別諮商實習(一)B組,輔導與諮商學系,教育學院,3.0,陳尚綾,4,2,個別諮商室,0.666666667,1.15,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11042_1EDGC0075430.pdf
114,1,系所,📝 一般選修,個別諮商實習(一)A組,輔導與諮商學系,教育學院,3.0,程婉若,2,6,個別諮商室,0.5,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11041_1EDGC0074330.pdf
114,1,系所,📝 一般選修,團體諮商實習(一)B組,輔導與諮商學系,教育學院,4.0,鍾國誠,2,6,團體諮商室,0.466666667,1.071428571,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11040_1EDGC0074740.pdf
114,1,系所,🔥 熱門選修,團體諮商實習(一)A組,輔導與諮商學系,教育學院,4.0,卓翠玲,2,1,團體諮商室,0.533333333,1.375,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11039_1EDGC0075040.pdf
114,1,系所,📝 一般選修,社會福利行政,輔導與諮商學系,教育學院,3.0,黃瑞杉,3,10,11102,0.42,1.095238095,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11038_1EDGC0133230.pdf
114,1,系所,📝 一般選修,方案設計與評估,輔導與諮商學系,教育學院,3.0,白倩如,1,6,11202,0.36,1.111111111,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11037_1EDGC0102530.pdf
114,1,系所,📝 一般選修,性別暴力防治,輔導與諮商學系,教育學院,3.0,葉怡伶,3,6,214視聽教室,1.18,0.762711864,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11036_1EDGC0159230.pdf
114,1,系所,📝 一般選修,社會工作實習(一),輔導與諮商學系,教育學院,3.0,葉怡伶黃瑞杉藍元杉,5,7,11201,0.1,2.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11035_1EDGC0156330.pdf
114,1,系所,🔥 熱門選修,學校方案規劃與評估,輔導與諮商學系,教育學院,3.0,林淑華,3,2,11103,0.8,1.3,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11034_1EDGC0158830.pdf
