序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
96,800C2,日外校大學,專業英文2,,自由選修,,否,2,校際教師,,,50,0,1,限本班,University of Hradec Kralove,Professional English II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
97,800C1,日外校大學,英文練習2,,自由選修,,否,2,校際教師,,,50,0,1,限本班,University of Hradec Kralove,English in Practice II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
98,800B9,日外校大學,捷克語,,自由選修,,否,3,校際教師,,,50,0,1,限本班,University of Hradec Kralove,Czech Language for Foreigners,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
99,800B8,日外校大學,基礎捷克文,,自由選修,,否,2,校際教師,,,1,0,1,限本班,赫拉德茨-克拉洛韋大學,Czech for Foreigners,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
100,800B7,日外校大學,學校管理與教育評估,,自由選修,,否,2,校際教師,,,1,0,1,限本班,赫拉德茨-克拉洛韋大學,School Management and Educational Evaluation,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
101,800B6,日外校大學,蕾絲編織,,自由選修,,否,1,校際教師,,,1,0,1,限本班,赫拉德茨-克拉洛韋大學,Traditional Textile Techniques 2,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
102,800B5,日外校大學,英語口語溝通技巧,,自由選修,,否,0.5,校際教師,,,1,0,1,限本班,赫拉德茨-克拉洛韋大學,Speaking Skills in English,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
103,800B4,日外校大學,教學方法與實務,,自由選修,,否,2,校際教師,,,1,0,1,限本班,赫拉德茨-克拉洛韋大學,Effective Educational Methods,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
104,800B3,日外校碩士班,捷克語與文化介紹,,自由選修,,否,1.5,校際教師,,,20,0,1,限本班,University of Ostrava,Introduction to Czech Language and Culture,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
105,800B2,日外校碩士班,羽球,,自由選修,,否,2,校際教師,,,20,0,1,限本班,University of Ostrava,Badminton,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
106,800B1,日外校碩士班,一般英語課,,自由選修,,否,3,校際教師,,,20,0,1,限本班,University of Ostrava,General English Course,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
107,800A9,日外校碩士班,創造英文,,自由選修,,否,2.5,校際教師,,,20,0,1,限本班,University of Ostrava,Creative English,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
108,800A8,日外校碩士班,行銷教育,,自由選修,,否,2.5,校際教師,,,20,0,1,限本班,University of Ostrava,Marketing in Education,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
109,800A7,日外校大學,外國留學生電腦基礎應用,,自由選修,,否,3,校際教師,,,1,0,1,限本班,日本-明知大學,Fundamental Computer Application for Foreign Students,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
110,800A6,日外校大學,韓文2-寫作,,自由選修,,否,2,校際教師,,,1,0,1,限本班,日本-明知大學,Korean 2,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
111,800A5,日外校大學,韓語練習2,,自由選修,,否,1,校際教師,,,1,0,1,限本班,日本-明知大學,Korean Practice 2,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
112,800A4,日外校大學,高級韓語2,,自由選修,,否,3,校際教師,,,1,0,1,限本班,日本-明知大學,Advanced Korean Language 2,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
113,800A3,日外校碩士班,行銷研究及策略規劃,,自由選修,,否,3,校際教師,,,20,0,1,限本班,"University of California, Irvine division of continuing education",Marketing Research and Strategy Planning,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
114,800A2,日外校碩士班,數位行銷傳播,,自由選修,,否,3,校際教師,,,20,0,1,限本班,"University of California, Irvine division of continuing education",Digital Marketing Tatics and Trends,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
115,800A1,日外校碩士班,整合行銷傳播,,自由選修,,否,3,校際教師,,,20,0,1,限本班,"University of California, Irvine division of continuing education",Integrated Marketing Communication,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
116,80099,日外校碩士班,行銷績效優化,,自由選修,,否,3,校際教師,,,20,0,1,限本班,"University of California, Irvine division of continuing education",Marketing Performance Optimization,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
117,80098,日外校大學,西班牙語言與文化密集課程(24-25夏季課程計畫),,自由選修,,否,3,校際教師,,,1,0,1,限本班,哈恩大學,Summer 2024-2025: Intensive Spanish Language and Culture Program,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
118,80097,日外校大學,標準西班牙語1：文法與詞彙,,自由選修,,否,3,校際教師,,,1,0,1,限本班,哈恩大學,Normative Spanish I: Grammar and Vocabulary,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
119,80096,日外校大學,西班牙語書寫1,,自由選修,,否,3,校際教師,,,1,0,1,限本班,哈恩大學,Written Spanish I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
120,80095,日外校大學,西班牙語作為外語課程(歐洲共同語言參考架構A2.1級),,自由選修,,否,3,校際教師,,,1,0,1,限本班,哈恩大學,Course of Spanish as a Foreign Language(Level A2.1 of the Common European Framework for Languages),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
121,80094,日外校大學,中國文學研討會,,自由選修,,否,3,校際教師,,,1,0,1,限本班,韓國-釜慶大學,Seminar on Chinese Literature,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
122,80093,日外校大學,基礎韓語 II,,自由選修,,否,3,校際教師,,,1,0,1,限本班,韓國-釜慶大學,Basic Korean II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
123,80092,日外校碩士班,如何撰寫商業計畫書,,自由選修,,否,2,校際教師,,,1,0,1,限本班,美國加州大學柏克萊分校,Building a Business Plan,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
124,80091,日外校碩士班,行銷研究：概念與技巧,,自由選修,,否,2,校際教師,,,1,0,1,限本班,美國加州大學柏克萊分校,Markeing Research: Concepts and Techniques,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
125,80090,日外校碩士班,設計思考與原型,,自由選修,,否,2,校際教師,,,1,0,1,限本班,美國加州大學柏克萊分校,Design Thinking and Prototyping,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
126,80089,日外校碩士班,商業溝通,,自由選修,,否,2,校際教師,,,1,0,1,限本班,美國加州大學柏克萊分校,Communication in the Business Environment,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
127,80088,日外校大學,教育戲劇,,自由選修,,否,4,校際教師,,,50,0,1,限本班,University of Hradec Kralove,Drama in Education,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
128,80087,日外校大學,傳統紡織技術,,自由選修,,否,2,校際教師,,,50,0,1,限本班,University of Hradec Kralove,Traditional Textile Techniques 2,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
129,80086,日外校大學,捷克語,,自由選修,,否,4,校際教師,,,50,0,1,限本班,University of Hradec Kralove,Czech for Foreigners,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
130,80085,日外校大學,實用英語(二),,自由選修,,否,2,校際教師,,,50,0,1,限本班,University of Hradec Kralove,English in Practice II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
131,80084,日外校大學,英文會話技巧,,自由選修,,否,1,校際教師,,,50,0,1,限本班,University of Hradec Kralove,Speaking SKills in English,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
132,80083,日外校大學,捷克音樂史,,自由選修,,否,5,校際教師,,,50,0,1,限本班,University of Hradec Kralove,History of Czech Music,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
133,80082,日外校大學,全球觀點下的多元學習,,自由選修,,否,1.5,校際教師,,,1,0,1,限本班,西波希米亞大學,Global Approaches to Diverse Learning,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
134,80081,日外校大學,融合教育中的批判性反思,,自由選修,,否,1.5,校際教師,,,1,0,1,限本班,西波希米亞大學,Critical Reflection in Inclusive Ed.,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
135,80080,日外校大學,與身心障礙者溝通,,自由選修,,否,1.5,校際教師,,,1,0,1,限本班,西波希米亞大學,Communication with people with disabilit,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
136,80079,日外校大學,課堂觀察,,自由選修,,否,1,校際教師,,,1,0,1,限本班,西波希米亞大學,Classroom Observation,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
137,80078,日外校大學,基礎捷克文 I,,自由選修,,否,2.5,校際教師,,,1,0,1,限本班,西波希米亞大學,Basic Czech 1,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
138,80077,日外校大學,巨量資料分析,,自由選修,,否,2.5,校際教師,,,50,0,1,限本班,加州大學爾灣分校,Big Data Analysis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
139,80076,日外校大學,進階視覺化,,自由選修,,否,2.5,校際教師,,,50,0,1,限本班,加州大學爾灣分校,Adv. Visualization,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
140,80075,日外校大學,資料工程,,自由選修,,否,2.5,校際教師,,,50,0,1,限本班,加州大學爾灣分校,Data Engineering,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
141,80074,日外校大學,資料科學基礎,,自由選修,,否,2.5,校際教師,,,50,0,1,限本班,加州大學爾灣分校,Fundamentals of Data Science,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
142,80073,日外校大學,資料科學統計,,自由選修,,否,2.5,校際教師,,,50,0,1,限本班,加州大學爾灣分校,Practical Math & Statistic - DS,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
143,80072,日外校大學,Python基礎,,自由選修,,否,2.5,校際教師,,,50,0,1,限本班,加州大學爾灣分校,Introduction Python Programming,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
144,80071,日外校大學,體育課,,自由選修,,否,2,校際教師,,,1,0,1,限本班,赫拉德次.克拉洛韋大學,Sport,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
145,80070,日外校大學,捷克文 II,,自由選修,,否,3,校際教師,,,1,0,1,限本班,赫拉德次.克拉洛韋大學,Czech Language for Foreigners II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
146,80069,日外校碩士班,平面顯示器原理與電路設計,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立中興大學,Principles and Circuit Design of Flat Panel Display,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
147,80068,日外校碩士班,日語(一),,自由選修,,否,4,校際教師,,,1,0,1,限本班,國立台中科技大學,Japanese I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
148,80067,日外校大學,羅馬帝國：從創建、極盛到轉型,,自由選修,,否,3,校際教師,,,50,0,2,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,The Roman Empire: 31 BCE-284 CE,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
149,80066,日外校大學,創意學經濟,,自由選修,,否,2,校際教師,,,50,0,18,限本班,【ewant育網】跨校通識數位課程。認抵課程：經濟與生活。跨學院通識(社體)。社科體院學生修習不能認證為通識學分,Creative Essentials of  Economics,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
150,80065,日外校大學,王陽明帶你打土匪：明朝心學的智慧發展史,,自由選修,,否,2,校際教師,,,50,0,11,限本班,【ewant育網】跨校通識數位課程。認抵課程：中國經典名著導讀。跨學院通識(文)。文學院學生修習不能認證為通識學分,Wang Yang-ming Takes you to fight Bandits: The history of Nousology's wisdom in Ming Dynasty,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
151,80064,日外校大學,人際關係與社會互動,,自由選修,,否,2,校際教師,,,50,0,25,限本班,【ewant育網】跨校通識數位課程。認抵課程：人際關係與溝通技巧。跨學院通識(教)。教育學院學生修習不能認證為通識學分,Interpersonal relations and social interaction,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
152,80063,日外校碩士班,特殊學生家庭專題研究,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立臺灣師範大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Special Topics on Family Studies for Families with Individuals with Disabilities,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
153,80062,日外校大學,神經生物學,,自由選修,,否,3,校際教師,,,1,0,1,限本班,中山醫學大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Neurobiology,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
154,80061,日外校碩士班,通路策略,,自由選修,,否,3,校際教師,,,20,0,1,限本班,通路策略「本課程網路選課人數未達開課人數，請洽開課單位。」,Channel Strategy,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
155,80060,日外校碩士班,三維積體電路,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立陽明交通大學「本課程網路選課人數未達開課人數，請洽開課單位。」,3D Integrated Circuits,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
156,80059,日外校大學,順序控制與實習,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立勤益科技大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Sequence Control and Practice,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
157,80058,日外校大學,資料處理與統計分析,,自由選修,,否,3,校際教師,,,1,0,1,限本班,國立勤益科技大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Data Processing and Statistical Analysis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
158,80057,日外校大學,日本史(二),,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Histroy of Japan(II),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
159,80056,日外校大學,臺灣史,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,History of Taiwan,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
160,80055,日外校大學,西洋近古史(二),,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Western History: The 16th-to-18th Century (II),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
161,80054,日外校大學,世界通史,,自由選修,,否,3,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,General World History,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
162,80053,日外校大學,中臺灣的山海文化,,自由選修,,否,2,校際教師,,,50,0,2,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,The View of the Mountain and the Seamidle Sea Culture,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
163,80051,日外校大學,史學方法,,自由選修,,否,2,校際教師,,,50,0,1,限本班,國立中興大學「本課程網路選課人數未達開課人數，請洽開課單位。」,Historiography,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000011
