序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1132,25021,化四,專題討論物化分析組(一),,系必修,,否,2,胡景瀚,教學大樓,(四) 08-09 T301,20,4,4,限本系,,Seminar in Physical and Analytical Chemistry I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25021_1SCCH0120920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000633
1133,25020,化三,專題研究無機分析組(一),,系選修,,否,2,江昌嶽,理學一館,(五) 08-09 研究討論室2,50,7,7,可跨班系,,Research in Inorganic and Analytical Chemistry I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25020_1SCCH0140520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001202
1134,25019,化三,專題研究有機物化組(一),,系選修,,否,2,曹峯溢,理學一館,(五) 08-09 化學系會議室,50,23,23,可跨班系,,Research in Organic and Physical Chemistry I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25019_1SCCH0140120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001166
1135,25018,化三,儀器分析(一),,系選修,,否,3,劉敏瑛,教學大樓,(二) 02-04 T105,50,57,50,可跨班系,,Instrumental Analysis I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000885
1136,25017,化三,生物化學(一),,系選修,,否,3,洪義盛,教學大樓,(五) 02-04 T102,50,50,50,可跨班系,,Biochemistry I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25017_1SCCH0016130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000864
1137,25016,化三,無機化學(一),,系必修,,否,3,李漢文,教學大樓,(四) 05-07 T102,60,63,60,限本系,,Inorganic Chemistry I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000741
1138,25015,化三,物理化學實驗(一),,系必修,,否,1,張智煒,理學一館,(三) 05-07 B1普通化學實驗室,55,53,53,限本系,,Physical Chemistry Laboratory I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001013
1139,25014,化三,物理化學(二),,系必修,,否,3,高琨哲,教學大樓,(五) 05-07 T102,60,65,61,限本系,,Physical Chemistry II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25014_1SCCH0014830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001121
1140,25013,化二,化學數學,,系選修,,否,2,胡景瀚,教學大樓,(五) 03-04 T002,50,2,49,可跨班系,,Mathematics in Chemistry,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25013_1SCCH0012320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000633
1141,25012,化二,化學研究入門(一),,系選修,,否,2,張智煒,教學大樓,(二) 03-04 T205,50,45,43,可跨班系,,Introduction to Chemistry (I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001013
1142,25011,化二,分析化學實驗(一),,系必修,,否,1,江昌嶽,理學一館,(一) 05-07 B1普通化學實驗室,55,52,50,限本系,,Analytical Chemistry Laboratory I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25011_1SCCH0013810.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001202
1143,25010,化二,分析化學(一),,系必修,,否,3,江昌嶽,教學大樓,(三) 02-04 T202,60,53,51,限本系,,Analytical Chemistry I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25010_1SCCH0013730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001202
1144,25009,化二,有機化學實驗(一),,系必修,,否,1,許銘華,格致館,(四) 05-07 三樓有機實驗室,55,46,44,限本系,,Organic Chemistry Laboratory I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25009_1SCCH0014310.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001088
1145,25008,化二,有機化學(一),,系必修,,否,4,許銘華,教學大樓,(一) 03-04 T105 (四) 03-04 T002,65,52,50,限本系,,Organic Chemistry I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001088
1146,25007,化一,普通生物學(一),,系選修,,否,2,周文己,教學大樓,(二) 03-04 T303,50,39,39,限本班,,Biology I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25007_1SCCH0001720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001085
1147,25006,化一,普通物理實驗(一),,系選修,,否,1,林詩茵,學生餐廳,(四) 07-09 普物實驗室,50,29,29,限本班,,General Physics Lab. I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001065
1148,25005,化一,普通物理(一),,系必修,,否,3,石豫臺,教學大樓,(二) 07-08 T002 (三) 05 T205,60,52,52,限本班,,General Physics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25005_1SCCH0000530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000719
1149,25004,化一,微積分(一),,系必修,,否,2,蘇宣文,教學大樓,(一) 05-06 T105,60,52,52,限本班,,Calculus I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000727
1150,25003,化一,普通化學實驗(一),,系必修,,否,1,陳以昇,理學一館,(五) 07-09 B1普通化學實驗室,55,52,52,限本班,,General Chemistry Laboratory I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001233
1151,25002,化一,普通化學(一),,系必修,,否,3,胡景瀚林泱蔚,教學大樓,(一) 07-09 T202,60,52,52,限本班,,General Chemistry I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25002_1SCCH0013230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000633
1152,25001,化一,生命探索發展與實踐,,校必(通識),,否,2,林泱蔚,教學大樓,(四) 05-06 T301,50,0,55,限本班,大二~大四生如要修習，以線上加簽方式,Life and Career Development and Practice,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/25001_0CCGE0177920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000995
1153,24058,生碩二,碩士論文,,系必修,,否,0,論文,,,20,6,6,限本班,,Thesis,無,,
1154,24057,生技碩一,分子生物學專論(一),,組選修,,是,2,王妙媛,格致館,(一) 08-09 王老師實驗室,20,1,1,限本系,,Special Topics in Molecular Biology I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24057_1SCBI2021420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000805
1155,24056,生三,科學學習、教育與傳播,,系選修,,否,2,鄭夢慈,理學一館,(四) 07-08 BIO108教室,50,19,19,可跨班系,,"Science Learning, Education, and Communication",無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000993
1156,24055,生二,遺傳學實驗,,系必修,,否,1,劉儼毅,格致館,(一) 07-09 23302,50,2,35,可跨班系,,Genetics Laboratory,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24055_1SCBI0051910.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001174
1157,24054,生一,普通物理(一),,系選修,,否,3,石豫臺,教學大樓,(一) 05 T101 (三) 03-04 T206,50,17,17,限本班,,General Physics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24054_1SCBI0020030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000719
1158,24053,生碩二,論文指導(二),,系必修,,否,3,論文,,,20,2,2,限本系,供提早入學學生選課,Thesis Supervision II,無,,
1159,24052,生碩二,論文指導(一),,系必修,,否,3,論文,,,40,2,2,限本系,,Thesis Supervision I,無,,
1160,24051,生碩二,生物教育專題研究(上),,組必修,,否,2,周文己,理學一館,(一) 05-06 BIO109討論室,20,0,0,限本系,,Research in Biology Education I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24051_1SCBI2186620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001085
1161,24050,生碩二,生物多樣性專題討論,,組必修,,否,2,林宗岐温育德,理學一館,(五) 03-04 BIO109討論室,20,4,4,限本系,,Seminar in Biodiversity,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24050_1SCBI2185620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000849
1162,24049,生碩一,生物教育研究法,,組選修,,否,2,周文己,理學一館,(三) 03-04 BIO321研究生室,20,6,6,限本系,,Research Method in Biology Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24049_1SCBI2073020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001085
1163,24048,生碩一,學習理論,,組選修,,否,2,周文己,理學一館,(二) 05-06 BIO321研究生室,20,7,7,限本系,,Learning Theories,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24048_1SCBI2064720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001085
1164,24047,生碩一,病毒學,,組選修,,否,2,賴吉永,格致館,(四) 02-03 23302,20,5,5,限本系,,Virology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24047_1SCBI2006520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000657
1165,24046,生碩一,生物多樣性,,組選修,,否,2,林宗岐,理學一館,(三) 05-06 BIO103教室,20,5,6,限本系,,Biodiversity,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000849
1166,24045,生碩一,昆蟲學專論(二),,組選修,,否,2,林宗岐周睿鈺,理學一館,(一) 07-08 林老師實驗室,20,3,5,限本系,,Entomology II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24045_1SCBI2051720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000849
1167,24044,生碩一,生物教育專題討論(上),,組必修,,否,2,鄭夢慈,理學一館,(一) 05-06 BIO108教室,20,3,3,限本系,,Seminar in Biology Education I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24044_1SCBI2186420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000993
1168,24043,生碩一,生物多樣性專題討論,,組必修,,否,2,周睿鈺,理學一館,(五) 03-04 BIO108教室,20,5,5,限本系,,Seminar in Biodiversity,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24043_1SCBI2185620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001036
1169,24042,生技碩二,碩士論文,,系必修,,否,0,論文,,,20,0,0,限本系,,Thesis,無,,
1170,24041,生技碩二,論文指導(二),,系必修,,否,3,論文,,,20,0,0,限本系,供提早入學學生選課,Thesis Supervision II,無,,
1171,24040,生技碩二,論文指導(一),,系必修,,否,3,論文,,,40,1,3,限本系,,Thesis Supervision I,無,,
1172,24039,生技碩二,生物技術專題討論,,組必修,,否,2,耿全福,理學一館,(五) 03-04 老師實驗室2,20,3,4,限本系,,Seminar in Biotechnology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24039_1SCBI2217120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000825
1173,24038,生技碩二,細胞分子專題討論,,組必修,,否,2,李奇英,理學一館,(五) 03-04 老師實驗室1,20,0,0,限本系,,Seminar in Cellular and Molecular Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24038_1SCBI2185520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000582
1174,24037,生技碩一,計算生物學專論(一),,組選修,,否,2,劉儼毅,理學一館,(一) 01-02 劉老師實驗室,20,2,3,限本系,,Special Topics on Computational Biology (I),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24037_1SCBI2225820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001174
1175,24036,生技碩一,生物資訊及應用,,組選修,,否,3,蕭乃文,圖書館,(四) 07-09 電五教室,20,1,2,限本系,,Bioinformatics and Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24036_1SCBI2219130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000882
1176,24035,生技碩一,生物資訊學專論(二),,組選修,,否,2,蕭乃文,理學一館,(五) 07-08 蕭老師實驗室,20,0,0,限本系,,Special Topics in Bioinformatics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24035_1SCBI2164020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000882
1177,24034,生技碩一,分子保健機制專論(二),,組選修,,否,2,謝秋蘭,理學一館,(五) 07-08 謝老師實驗室,20,4,4,限本系,,Special Topic in Molecular Action of  Nutraceutics  Ⅱ,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24034_1SCBI2217720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000980
1178,24033,生技碩一,分子保健專論(二),,組選修,,否,2,謝秋蘭,理學一館,(五) 05-06 謝老師實驗室,20,4,4,限本系,,Special Topic of Molecular Nutraceutics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24033_1SCBI2163320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000980
1179,24032,生技碩一,抗氧化酵素,,組選修,,否,3,耿全福,理學一館,(二) 07-09 BIO423專題討論室,20,3,3,限本系,,Antioxidant Enzymes,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24032_1SCBI2200130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000825
1180,24031,生技碩一,自由基專論(一),,組選修,,否,2,耿全福,理學一館,(五) 01-02 BIO423專題討論室,20,3,3,限本系,,Special Topic in Free Radical Biology I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24031_1SCBI2173720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000825
1181,24030,生技碩一,基礎生物科技核心技術,,組選修,,否,2,耿全福,格致館,(三) 03-04 23202,20,3,3,限本系,,Biotechnology Core Techniques,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24030_1SCBI2217220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000825
1182,24029,生技碩一,細胞分子專題討論,,組必修,,否,2,蕭乃文,格致館,(五) 03-04 老師實驗室,20,1,2,限本系,,Seminar in Cellular and Molecular Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24029_1SCBI2185520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000882
1183,24028,生技碩一,生物技術專題討論,,組必修,,否,2,謝秋蘭,理學一館,(五) 03-04 BIO103教室,20,4,4,限本系,,Seminar in Biotechnology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24028_1SCBI2217120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000980
1184,24027,生四,生物科教材教法,,系選修,,否,2,周文己龔雍任,理學一館,(三) 08-09 BIO103教室,50,21,21,限本班,,Instructional Materials & Teaching Methods in Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24027_1SCBI0159720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001085
1185,24026,生四,動物生理學(二),,系必修,,否,2,李奇英,教學大樓,(五) 01-02 T501(至會議系統借用),50,1,45,可跨班系,,Animal Physiology II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24026_1SCBI0032620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000582
1186,24025,生四,專題討論(二),,系必修,,否,3,王妙媛林忠毅賴吉永,教學大樓,(二) 02-04 T206,50,39,39,限本系,,Seminar II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24025_1SCBI0159630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000805
1187,24024,生四,演化生物學,,系必修,,否,3,姜鈴,理學一館,(一) 02-04 BIO103教室,50,1,46,可跨班系,,Evolution Biology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24024_1SCBI0156330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000634
1188,24023,生三,生物實驗教學法,,系選修,,否,2,龔雍任,格致館,(三) 06-07 23202,50,28,28,可跨班系,,Methods of Biology Experiment,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24023_1SCBI0170320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901239
1189,24022,生三,動物生理學實驗,,系必修,,否,1,李奇英,格致館,(二) 05-07 23302,50,31,31,可跨班系,,Animal Physiology Laboratory,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24022_1SCBI0221510.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000582
1190,24021,生三,微生物多樣性,,系選修,,否,3,賴吉永,理學一館,(五) 05-07 BIO108教室,50,28,28,可跨班系,,Microbial Diversity,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24021_1SCBI0050430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000657
1191,24020,生三,昆蟲生態學,,系選修,,否,2,林宗岐,理學一館,(二) 08-09 BIO108教室,50,29,29,可跨班系,,Insect Ecology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24020_1SCBI0187220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000849
1192,24019,生三,細胞生物學,,系必修,,否,3,王妙媛,理學一館,(三) 02-04 BIO103教室,50,1,33,可跨班系,,Cell Biology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24019_1SCBI0033830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000805
1193,24018,生三,動物生理學(一),,系必修,,否,2,李奇英,教學大樓,(二) 03-04 T501(至會議系統借用),50,36,36,可跨班系,,Animal Physiology I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24018_1SCBI0032520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000582
1194,24017,生三,生態學概論,,系必修,,否,3,周睿鈺,理學一館,(四) 02-04 BIO108教室,50,35,35,可跨班系,,Principles of Ecology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24017_1SCBI0028730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001036
1195,24016,生二,植物生態學,,系選修,,否,2,林忠毅,格致館,(五) 07-08 23302,50,1,18,可跨班系,,Plant ecology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24016_1SCBI0221920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900968
1196,24015,生二,微生物免疫學,,系選修,,否,3,賴吉永,理學一館,(一) 02-03 BIO108教室 (三) 07 BIO108教室,50,2,35,可跨班系,,Microbiology and Immunology,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24015_1SCBI0050730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000657
1197,24014,生二,無脊椎動物學,,系選修,,否,3,姜鈴,理學一館,(四) 07-09 BIO103教室,50,26,25,可跨班系,,The Invertebrates,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24014_1SCBI0040730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000634
1198,24013,生二,真菌學,,系選修,,否,3,周睿鈺,理學一館,(三) 02-04 BIO108教室,50,2,27,可跨班系,,Mycology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/24013_1SCBI0156030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001036
